outage_data_id,total_clients,clients_without_power_service,region_id,source_id,source_last_updated_on,data_fetched_on,region_name
284,250514,46,4,1,2022-11-28 16:00:09.718679,2022-11-28 16:00:03.588048,Caguas
285,216605,37,5,1,2022-11-28 16:00:09.968003,2022-11-28 16:00:03.588048,Mayagüez
286,212508,14,6,1,2022-11-28 16:00:10.371827,2022-11-28 16:00:03.588048,Ponce
287,253068,350,7,1,2022-11-28 16:00:10.697359,2022-11-28 16:00:03.588048,San Juan
288,177369,10,1,1,2022-11-28 17:00:03.992976,2022-11-28 17:00:02.630498,Arecibo
289,216496,5,2,1,2022-11-28 17:00:05.115226,2022-11-28 17:00:02.630498,Bayamón
290,141663,312,3,1,2022-11-28 17:00:07.253901,2022-11-28 17:00:02.630498,Carolina
291,250514,34,4,1,2022-11-28 17:00:09.392014,2022-11-28 17:00:02.630498,Caguas
292,216605,36,5,1,2022-11-28 17:00:09.655672,2022-11-28 17:00:02.630498,Mayagüez
293,212508,13,6,1,2022-11-28 17:00:10.319312,2022-11-28 17:00:02.630498,Ponce
294,253068,327,7,1,2022-11-28 17:00:10.563937,2022-11-28 17:00:02.630498,San Juan
295,177369,10,1,1,2022-11-28 18:00:05.221479,2022-11-28 18:00:04.323151,Arecibo
296,216496,99,2,1,2022-11-28 18:00:05.797417,2022-11-28 18:00:04.323151,Bayamón
297,141663,364,3,1,2022-11-28 18:00:12.933408,2022-11-28 18:00:04.323151,Carolina
298,250514,12,4,1,2022-11-28 18:00:13.543824,2022-11-28 18:00:04.323151,Caguas
299,216605,38,5,1,2022-11-28 18:00:14.595721,2022-11-28 18:00:04.323151,Mayagüez
300,212508,3,6,1,2022-11-28 18:00:16.437782,2022-11-28 18:00:04.323151,Ponce
301,253068,321,7,1,2022-11-28 18:00:17.645156,2022-11-28 18:00:04.323151,San Juan
302,177369,39,1,1,2022-11-28 19:00:04.265683,2022-11-28 19:00:02.622964,Arecibo
303,216496,269,2,1,2022-11-28 19:00:05.245455,2022-11-28 19:00:02.622964,Bayamón
304,141663,2,3,1,2022-11-28 19:00:22.848616,2022-11-28 19:00:02.622964,Carolina
305,250514,63,4,1,2022-11-28 19:00:23.679174,2022-11-28 19:00:02.622964,Caguas
306,216605,400,5,1,2022-11-28 19:00:23.932966,2022-11-28 19:00:02.622964,Mayagüez
307,212508,0,6,1,2022-11-28 19:00:24.339780,2022-11-28 19:00:02.622964,Ponce
308,253068,0,7,1,2022-11-28 19:00:24.579388,2022-11-28 19:00:02.622964,San Juan
309,177369,185,1,1,2022-11-28 20:00:16.591112,2022-11-28 20:00:02.903329,Arecibo
310,216496,355,2,1,2022-11-28 20:00:17.023134,2022-11-28 20:00:02.903329,Bayamón
311,141663,9,3,1,2022-11-28 20:00:17.734601,2022-11-28 20:00:02.903329,Carolina
312,250514,30,4,1,2022-11-28 20:00:22.565341,2022-11-28 20:00:02.903329,Caguas
313,216605,389,5,1,2022-11-28 20:00:22.857095,2022-11-28 20:00:02.903329,Mayagüez
314,212508,0,6,1,2022-11-28 20:00:23.276198,2022-11-28 20:00:02.903329,Ponce
315,253068,0,7,1,2022-11-28 20:00:25.234830,2022-11-28 20:00:02.903329,San Juan
316,177369,188,1,1,2022-11-28 21:00:05.240484,2022-11-28 21:00:03.374506,Arecibo
317,216496,101,2,1,2022-11-28 21:00:05.678707,2022-11-28 21:00:03.374506,Bayamón
318,141663,1,3,1,2022-11-28 21:00:06.736720,2022-11-28 21:00:03.374506,Carolina
319,250514,26,4,1,2022-11-28 21:00:08.799522,2022-11-28 21:00:03.374506,Caguas
320,216605,380,5,1,2022-11-28 21:00:10.288242,2022-11-28 21:00:03.374506,Mayagüez
321,212508,3,6,1,2022-11-28 21:00:11.051562,2022-11-28 21:00:03.374506,Ponce
322,253068,339,7,1,2022-11-28 21:00:11.484599,2022-11-28 21:00:03.374506,San Juan
323,177369,6,1,1,2022-11-28 22:00:05.313393,2022-11-28 22:00:04.526449,Arecibo
324,216496,7,2,1,2022-11-28 22:00:06.620693,2022-11-28 22:00:04.526449,Bayamón
325,141663,2,3,1,2022-11-28 22:00:07.214180,2022-11-28 22:00:04.526449,Carolina
326,250514,27,4,1,2022-11-28 22:00:07.465453,2022-11-28 22:00:04.526449,Caguas
327,216605,387,5,1,2022-11-28 22:00:08.065777,2022-11-28 22:00:04.526449,Mayagüez
328,212508,0,6,1,2022-11-28 22:00:10.345134,2022-11-28 22:00:04.526449,Ponce
329,253068,0,7,1,2022-11-28 22:00:10.609317,2022-11-28 22:00:04.526449,San Juan
330,177369,4,1,1,2022-11-28 23:00:05.328743,2022-11-28 23:00:04.607178,Arecibo
331,216496,1,2,1,2022-11-28 23:00:05.696814,2022-11-28 23:00:04.607178,Bayamón
332,141663,25,3,1,2022-11-28 23:00:06.537179,2022-11-28 23:00:04.607178,Carolina
333,250514,20,4,1,2022-11-28 23:00:06.764591,2022-11-28 23:00:04.607178,Caguas
334,216605,21,5,1,2022-11-28 23:00:07.531309,2022-11-28 23:00:04.607178,Mayagüez
335,212508,40,6,1,2022-11-28 23:00:07.908907,2022-11-28 23:00:04.607178,Ponce
336,253068,13,7,1,2022-11-28 23:00:10.727930,2022-11-28 23:00:04.607178,San Juan
337,177369,4,1,1,2022-11-29 00:00:06.431885,2022-11-29 00:00:04.740727,Arecibo
338,216496,11,2,1,2022-11-29 00:00:07.733855,2022-11-29 00:00:04.740727,Bayamón
339,141663,22,3,1,2022-11-29 00:00:07.986464,2022-11-29 00:00:04.740727,Carolina
340,250514,295,4,1,2022-11-29 00:00:08.858390,2022-11-29 00:00:04.740727,Caguas
341,216605,22,5,1,2022-11-29 00:00:09.159981,2022-11-29 00:00:04.740727,Mayagüez
342,212508,2,6,1,2022-11-29 00:00:09.391273,2022-11-29 00:00:04.740727,Ponce
343,253068,14,7,1,2022-11-29 00:00:09.899147,2022-11-29 00:00:04.740727,San Juan
344,177369,16,1,1,2022-11-29 01:00:06.040189,2022-11-29 01:00:04.596474,Arecibo
345,216496,1,2,1,2022-11-29 01:00:17.710355,2022-11-29 01:00:04.596474,Bayamón
346,141663,2,3,1,2022-11-29 01:00:18.378732,2022-11-29 01:00:04.596474,Carolina
347,250514,296,4,1,2022-11-29 01:00:18.613454,2022-11-29 01:00:04.596474,Caguas
348,216605,21,5,1,2022-11-29 01:00:23.019954,2022-11-29 01:00:04.596474,Mayagüez
349,212508,17,6,1,2022-11-29 01:00:25.673626,2022-11-29 01:00:04.596474,Ponce
350,253068,6,7,1,2022-11-29 01:00:26.216704,2022-11-29 01:00:04.596474,San Juan
351,177369,16,1,1,2022-11-29 02:00:04.493246,2022-11-29 02:00:03.303046,Arecibo
352,216496,13,2,1,2022-11-29 02:00:05.804176,2022-11-29 02:00:03.303046,Bayamón
353,141663,2,3,1,2022-11-29 02:00:08.684508,2022-11-29 02:00:03.303046,Carolina
354,250514,107,4,1,2022-11-29 02:00:09.002851,2022-11-29 02:00:03.303046,Caguas
355,216605,1,5,1,2022-11-29 02:00:11.927865,2022-11-29 02:00:03.303046,Mayagüez
356,212508,13,6,1,2022-11-29 02:00:12.155126,2022-11-29 02:00:03.303046,Ponce
357,253068,6,7,1,2022-11-29 02:00:13.393648,2022-11-29 02:00:03.303046,San Juan
358,177369,17,1,1,2022-11-29 03:00:06.060132,2022-11-29 03:00:05.296594,Arecibo
359,216496,2,2,1,2022-11-29 03:00:06.403920,2022-11-29 03:00:05.296594,Bayamón
360,141663,1,3,1,2022-11-29 03:00:17.333532,2022-11-29 03:00:05.296594,Carolina
361,250514,108,4,1,2022-11-29 03:00:17.556879,2022-11-29 03:00:05.296594,Caguas
362,216605,0,5,1,2022-11-29 03:00:17.802600,2022-11-29 03:00:05.296594,Mayagüez
363,212508,0,6,1,2022-11-29 03:00:21.124214,2022-11-29 03:00:05.296594,Ponce
364,253068,0,7,1,2022-11-29 03:00:22.192770,2022-11-29 03:00:05.296594,San Juan
365,177369,17,1,1,2022-11-29 04:00:06.529665,2022-11-29 04:00:05.772755,Arecibo
366,216496,4,2,1,2022-11-29 04:00:07.822874,2022-11-29 04:00:05.772755,Bayamón
367,141663,21,3,1,2022-11-29 04:00:08.288462,2022-11-29 04:00:05.772755,Carolina
368,250514,109,4,1,2022-11-29 04:00:08.554763,2022-11-29 04:00:05.772755,Caguas
369,216605,0,5,1,2022-11-29 04:00:11.089001,2022-11-29 04:00:05.772755,Mayagüez
370,212508,0,6,1,2022-11-29 04:00:11.679052,2022-11-29 04:00:05.772755,Ponce
371,253068,0,7,1,2022-11-29 04:00:12.074846,2022-11-29 04:00:05.772755,San Juan
372,177369,17,1,1,2022-11-29 05:00:06.270896,2022-11-29 05:00:03.935052,Arecibo
373,216496,2,2,1,2022-11-29 05:00:20.054062,2022-11-29 05:00:03.935052,Bayamón
374,141663,45,3,1,2022-11-29 05:00:32.122272,2022-11-29 05:00:03.935052,Carolina
375,250514,109,4,1,2022-11-29 05:00:32.355608,2022-11-29 05:00:03.935052,Caguas
376,216605,0,5,1,2022-11-29 05:00:32.591833,2022-11-29 05:00:03.935052,Mayagüez
377,212508,0,6,1,2022-11-29 05:00:35.581495,2022-11-29 05:00:03.935052,Ponce
378,253068,0,7,1,2022-11-29 05:00:36.151204,2022-11-29 05:00:03.935052,San Juan
379,177369,17,1,1,2022-11-29 06:00:04.124808,2022-11-29 06:00:03.030507,Arecibo
380,216496,2,2,1,2022-11-29 06:00:04.676313,2022-11-29 06:00:03.030507,Bayamón
381,141663,121,3,1,2022-11-29 06:00:05.023172,2022-11-29 06:00:03.030507,Carolina
382,250514,109,4,1,2022-11-29 06:00:05.994670,2022-11-29 06:00:03.030507,Caguas
383,216605,1,5,1,2022-11-29 06:00:06.388754,2022-11-29 06:00:03.030507,Mayagüez
384,212508,13,6,1,2022-11-29 06:00:08.132822,2022-11-29 06:00:03.030507,Ponce
385,253068,7,7,1,2022-11-29 06:00:08.766141,2022-11-29 06:00:03.030507,San Juan
386,177369,18,1,1,2022-11-29 07:00:14.540912,2022-11-29 07:00:07.600664,Arecibo
387,216496,2,2,1,2022-11-29 07:00:14.839801,2022-11-29 07:00:07.600664,Bayamón
388,141663,123,3,1,2022-11-29 07:00:21.799843,2022-11-29 07:00:07.600664,Carolina
389,250514,108,4,1,2022-11-29 07:00:22.217425,2022-11-29 07:00:07.600664,Caguas
390,216605,1,5,1,2022-11-29 07:00:23.084373,2022-11-29 07:00:07.600664,Mayagüez
391,212508,13,6,1,2022-11-29 07:00:23.358630,2022-11-29 07:00:07.600664,Ponce
392,253068,7,7,1,2022-11-29 07:00:25.231228,2022-11-29 07:00:07.600664,San Juan
393,177369,17,1,1,2022-11-29 08:00:08.377099,2022-11-29 08:00:04.744614,Arecibo
394,216496,2,2,1,2022-11-29 08:00:10.897701,2022-11-29 08:00:04.744614,Bayamón
395,141663,170,3,1,2022-11-29 08:00:11.134108,2022-11-29 08:00:04.744614,Carolina
396,250514,108,4,1,2022-11-29 08:00:11.491168,2022-11-29 08:00:04.744614,Caguas
397,216605,2,5,1,2022-11-29 08:00:24.924013,2022-11-29 08:00:04.744614,Mayagüez
398,212508,14,6,1,2022-11-29 08:00:26.305088,2022-11-29 08:00:04.744614,Ponce
399,253068,7,7,1,2022-11-29 08:00:26.542580,2022-11-29 08:00:04.744614,San Juan
400,177369,17,1,1,2022-11-29 09:00:05.411832,2022-11-29 09:00:04.727657,Arecibo
401,216496,2,2,1,2022-11-29 09:00:16.431533,2022-11-29 09:00:04.727657,Bayamón
402,141663,172,3,1,2022-11-29 09:00:16.668620,2022-11-29 09:00:04.727657,Carolina
403,250514,108,4,1,2022-11-29 09:00:17.243601,2022-11-29 09:00:04.727657,Caguas
404,216605,2,5,1,2022-11-29 09:00:17.552657,2022-11-29 09:00:04.727657,Mayagüez
405,212508,14,6,1,2022-11-29 09:00:17.857942,2022-11-29 09:00:04.727657,Ponce
406,253068,7,7,1,2022-11-29 09:00:20.345001,2022-11-29 09:00:04.727657,San Juan
407,177369,32,1,1,2022-11-29 10:00:04.739241,2022-11-29 10:00:03.456632,Arecibo
408,216496,2,2,1,2022-11-29 10:00:05.493584,2022-11-29 10:00:03.456632,Bayamón
409,141663,177,3,1,2022-11-29 10:00:11.205375,2022-11-29 10:00:03.456632,Carolina
410,250514,108,4,1,2022-11-29 10:00:11.874777,2022-11-29 10:00:03.456632,Caguas
411,216605,97,5,1,2022-11-29 10:00:12.493251,2022-11-29 10:00:03.456632,Mayagüez
412,212508,14,6,1,2022-11-29 10:00:12.705345,2022-11-29 10:00:03.456632,Ponce
413,253068,120,7,1,2022-11-29 10:00:12.949293,2022-11-29 10:00:03.456632,San Juan
414,177369,252,1,1,2022-11-29 11:00:05.839861,2022-11-29 11:00:03.504724,Arecibo
415,216496,116,2,1,2022-11-29 11:00:07.302706,2022-11-29 11:00:03.504724,Bayamón
416,141663,157,3,1,2022-11-29 11:00:07.538223,2022-11-29 11:00:03.504724,Carolina
417,250514,109,4,1,2022-11-29 11:00:08.327126,2022-11-29 11:00:03.504724,Caguas
418,216605,2,5,1,2022-11-29 11:00:09.159077,2022-11-29 11:00:03.504724,Mayagüez
419,212508,14,6,1,2022-11-29 11:00:09.374599,2022-11-29 11:00:03.504724,Ponce
420,253068,136,7,1,2022-11-29 11:00:09.673115,2022-11-29 11:00:03.504724,San Juan
421,177369,42,1,1,2022-11-29 12:00:04.585576,2022-11-29 12:00:02.685622,Arecibo
422,216496,118,2,1,2022-11-29 12:00:05.470436,2022-11-29 12:00:02.685622,Bayamón
423,141663,181,3,1,2022-11-29 12:00:05.729787,2022-11-29 12:00:02.685622,Carolina
424,250514,124,4,1,2022-11-29 12:00:05.953557,2022-11-29 12:00:02.685622,Caguas
425,216605,4,5,1,2022-11-29 12:00:06.779527,2022-11-29 12:00:02.685622,Mayagüez
426,212508,17,6,1,2022-11-29 12:00:08.155797,2022-11-29 12:00:02.685622,Ponce
427,253068,135,7,1,2022-11-29 12:00:09.900779,2022-11-29 12:00:02.685622,San Juan
428,177369,58,1,1,2022-11-29 13:00:06.155967,2022-11-29 13:00:03.125876,Arecibo
429,216496,120,2,1,2022-11-29 13:00:06.417377,2022-11-29 13:00:03.125876,Bayamón
430,141663,117,3,1,2022-11-29 13:00:10.690695,2022-11-29 13:00:03.125876,Carolina
431,250514,1371,4,1,2022-11-29 13:00:12.963589,2022-11-29 13:00:03.125876,Caguas
432,216605,48,5,1,2022-11-29 13:00:15.720604,2022-11-29 13:00:03.125876,Mayagüez
433,212508,22,6,1,2022-11-29 13:00:22.487628,2022-11-29 13:00:03.125876,Ponce
434,253068,139,7,1,2022-11-29 13:00:23.230503,2022-11-29 13:00:03.125876,San Juan
435,177369,16,1,1,2022-11-29 14:00:04.545113,2022-11-29 14:00:03.354815,Arecibo
436,216496,426,2,1,2022-11-29 14:00:04.828494,2022-11-29 14:00:03.354815,Bayamón
437,141663,1,3,1,2022-11-29 14:00:05.908987,2022-11-29 14:00:03.354815,Carolina
438,250514,1526,4,1,2022-11-29 14:00:21.443400,2022-11-29 14:00:03.354815,Caguas
439,216605,82,5,1,2022-11-29 14:00:25.532875,2022-11-29 14:00:03.354815,Mayagüez
440,212508,199,6,1,2022-11-29 14:00:25.769585,2022-11-29 14:00:03.354815,Ponce
441,253068,352,7,1,2022-11-29 14:00:26.533015,2022-11-29 14:00:03.354815,San Juan
442,177369,26,1,1,2022-11-29 15:00:04.819683,2022-11-29 15:00:03.738158,Arecibo
443,216496,443,2,1,2022-11-29 15:00:06.167288,2022-11-29 15:00:03.738158,Bayamón
444,141663,1,3,1,2022-11-29 15:00:06.412459,2022-11-29 15:00:03.738158,Carolina
445,250514,1524,4,1,2022-11-29 15:00:06.675602,2022-11-29 15:00:03.738158,Caguas
446,216605,338,5,1,2022-11-29 15:00:07.294643,2022-11-29 15:00:03.738158,Mayagüez
447,212508,198,6,1,2022-11-29 15:00:08.189410,2022-11-29 15:00:03.738158,Ponce
448,253068,450,7,1,2022-11-29 15:00:08.485031,2022-11-29 15:00:03.738158,San Juan
449,177369,1485,1,1,2022-11-29 16:00:06.657238,2022-11-29 16:00:04.961699,Arecibo
450,216496,421,2,1,2022-11-29 16:00:12.672045,2022-11-29 16:00:04.961699,Bayamón
451,141663,171,3,1,2022-11-29 16:00:12.919740,2022-11-29 16:00:04.961699,Carolina
452,250514,1527,4,1,2022-11-29 16:00:13.444973,2022-11-29 16:00:04.961699,Caguas
453,216605,33,5,1,2022-11-29 16:00:13.826126,2022-11-29 16:00:04.961699,Mayagüez
454,212508,202,6,1,2022-11-29 16:00:15.495091,2022-11-29 16:00:04.961699,Ponce
455,253068,351,7,1,2022-11-29 16:00:15.749992,2022-11-29 16:00:04.961699,San Juan
456,177369,130,1,1,2022-11-29 17:00:04.311219,2022-11-29 17:00:02.702374,Arecibo
457,216496,308,2,1,2022-11-29 17:00:05.028578,2022-11-29 17:00:02.702374,Bayamón
458,141663,172,3,1,2022-11-29 17:00:06.914422,2022-11-29 17:00:02.702374,Carolina
459,250514,1390,4,1,2022-11-29 17:00:08.095374,2022-11-29 17:00:02.702374,Caguas
460,216605,35,5,1,2022-11-29 17:00:08.481203,2022-11-29 17:00:02.702374,Mayagüez
461,212508,186,6,1,2022-11-29 17:00:08.737242,2022-11-29 17:00:02.702374,Ponce
462,253068,359,7,1,2022-11-29 17:00:09.522965,2022-11-29 17:00:02.702374,San Juan
463,177369,1479,1,1,2022-11-29 18:00:06.568488,2022-11-29 18:00:05.923217,Arecibo
464,216496,269,2,1,2022-11-29 18:00:08.990302,2022-11-29 18:00:05.923217,Bayamón
465,141663,4,3,1,2022-11-29 18:00:09.556011,2022-11-29 18:00:05.923217,Carolina
466,250514,1409,4,1,2022-11-29 18:00:09.833601,2022-11-29 18:00:05.923217,Caguas
467,216605,2674,5,1,2022-11-29 18:00:44.517315,2022-11-29 18:00:05.923217,Mayagüez
468,212508,186,6,1,2022-11-29 18:00:45.067945,2022-11-29 18:00:05.923217,Ponce
469,253068,146,7,1,2022-11-29 18:00:45.332847,2022-11-29 18:00:05.923217,San Juan
470,177369,1477,1,1,2022-11-29 19:00:11.412405,2022-11-29 19:00:04.926920,Arecibo
471,216496,273,2,1,2022-11-29 19:00:13.825409,2022-11-29 19:00:04.926920,Bayamón
472,141663,2,3,1,2022-11-29 19:00:14.630531,2022-11-29 19:00:04.926920,Carolina
473,250514,1446,4,1,2022-11-29 19:00:18.243288,2022-11-29 19:00:04.926920,Caguas
474,216605,2664,5,1,2022-11-29 19:00:20.621312,2022-11-29 19:00:04.926920,Mayagüez
475,212508,185,6,1,2022-11-29 19:00:22.989935,2022-11-29 19:00:04.926920,Ponce
476,253068,142,7,1,2022-11-29 19:00:23.663565,2022-11-29 19:00:04.926920,San Juan
477,177369,75,1,1,2022-11-29 20:00:04.043401,2022-11-29 20:00:02.718359,Arecibo
478,216496,254,2,1,2022-11-29 20:00:04.889996,2022-11-29 20:00:02.718359,Bayamón
479,141663,4,3,1,2022-11-29 20:00:14.736560,2022-11-29 20:00:02.718359,Carolina
480,250514,1445,4,1,2022-11-29 20:00:34.033192,2022-11-29 20:00:02.718359,Caguas
481,216605,2664,5,1,2022-11-29 20:00:34.277552,2022-11-29 20:00:02.718359,Mayagüez
482,212508,183,6,1,2022-11-29 20:00:34.532734,2022-11-29 20:00:02.718359,Ponce
483,253068,134,7,1,2022-11-29 20:00:41.186447,2022-11-29 20:00:02.718359,San Juan
484,177369,20,1,1,2022-11-29 21:00:12.649902,2022-11-29 21:00:04.757860,Arecibo
485,216496,260,2,1,2022-11-29 21:00:12.997662,2022-11-29 21:00:04.757860,Bayamón
486,141663,4,3,1,2022-11-29 21:00:13.241235,2022-11-29 21:00:04.757860,Carolina
487,250514,1360,4,1,2022-11-29 21:00:13.989668,2022-11-29 21:00:04.757860,Caguas
488,216605,2664,5,1,2022-11-29 21:00:14.812810,2022-11-29 21:00:04.757860,Mayagüez
489,212508,3,6,1,2022-11-29 21:00:36.865439,2022-11-29 21:00:04.757860,Ponce
490,253068,3,7,1,2022-11-29 21:00:37.236053,2022-11-29 21:00:04.757860,San Juan
491,177369,21,1,1,2022-11-29 22:00:05.831607,2022-11-29 22:00:05.070044,Arecibo
492,216496,17,2,1,2022-11-29 22:00:06.106571,2022-11-29 22:00:05.070044,Bayamón
493,141663,1,3,1,2022-11-29 22:00:06.802253,2022-11-29 22:00:05.070044,Carolina
494,250514,537,4,1,2022-11-29 22:00:09.663466,2022-11-29 22:00:05.070044,Caguas
495,216605,2,5,1,2022-11-29 22:00:10.023968,2022-11-29 22:00:05.070044,Mayagüez
496,212508,1,6,1,2022-11-29 22:00:10.640144,2022-11-29 22:00:05.070044,Ponce
497,253068,2,7,1,2022-11-29 22:00:11.787927,2022-11-29 22:00:05.070044,San Juan
498,177369,10,1,1,2022-11-29 23:00:04.425807,2022-11-29 23:00:02.706729,Arecibo
499,216496,2,2,1,2022-11-29 23:00:05.055200,2022-11-29 23:00:02.706729,Bayamón
500,141663,10,3,1,2022-11-29 23:00:05.828259,2022-11-29 23:00:02.706729,Carolina
501,250514,874,4,1,2022-11-29 23:00:06.399110,2022-11-29 23:00:02.706729,Caguas
502,216605,2,5,1,2022-11-29 23:00:07.460599,2022-11-29 23:00:02.706729,Mayagüez
503,212508,2,6,1,2022-11-29 23:00:08.108616,2022-11-29 23:00:02.706729,Ponce
504,253068,5,7,1,2022-11-29 23:00:09.245968,2022-11-29 23:00:02.706729,San Juan
505,177369,1,1,1,2022-11-30 00:00:05.028657,2022-11-30 00:00:03.735567,Arecibo
506,216496,2,2,1,2022-11-30 00:00:06.358568,2022-11-30 00:00:03.735567,Bayamón
507,141663,0,3,1,2022-11-30 00:00:07.856262,2022-11-30 00:00:03.735567,Carolina
508,250514,0,4,1,2022-11-30 00:00:08.344928,2022-11-30 00:00:03.735567,Caguas
509,216605,0,5,1,2022-11-30 00:00:09.402205,2022-11-30 00:00:03.735567,Mayagüez
510,212508,0,6,1,2022-11-30 00:00:10.223104,2022-11-30 00:00:03.735567,Ponce
511,253068,0,7,1,2022-11-30 00:00:11.173723,2022-11-30 00:00:03.735567,San Juan
512,177369,1,1,1,2022-11-30 01:00:05.473159,2022-11-30 01:00:04.604326,Arecibo
513,216496,2,2,1,2022-11-30 01:00:05.880383,2022-11-30 01:00:04.604326,Bayamón
514,141663,1,3,1,2022-11-30 01:00:06.411519,2022-11-30 01:00:04.604326,Carolina
515,250514,844,4,1,2022-11-30 01:00:08.201755,2022-11-30 01:00:04.604326,Caguas
516,216605,0,5,1,2022-11-30 01:00:09.363348,2022-11-30 01:00:04.604326,Mayagüez
517,212508,0,6,1,2022-11-30 01:00:10.212543,2022-11-30 01:00:04.604326,Ponce
518,253068,0,7,1,2022-11-30 01:00:10.543710,2022-11-30 01:00:04.604326,San Juan
519,177369,654,1,1,2022-11-30 02:00:11.244087,2022-11-30 02:00:04.318317,Arecibo
520,216496,9,2,1,2022-11-30 02:00:11.662300,2022-11-30 02:00:04.318317,Bayamón
521,141663,0,3,1,2022-11-30 02:00:11.899962,2022-11-30 02:00:04.318317,Carolina
522,250514,0,4,1,2022-11-30 02:00:23.236777,2022-11-30 02:00:04.318317,Caguas
523,216605,0,5,1,2022-11-30 02:00:23.877784,2022-11-30 02:00:04.318317,Mayagüez
524,212508,0,6,1,2022-11-30 02:00:24.359346,2022-11-30 02:00:04.318317,Ponce
525,253068,0,7,1,2022-11-30 02:00:25.026002,2022-11-30 02:00:04.318317,San Juan
526,177369,1236,1,1,2022-11-30 03:00:04.783837,2022-11-30 03:00:03.573653,Arecibo
527,216496,503,2,1,2022-11-30 03:00:05.441768,2022-11-30 03:00:03.573653,Bayamón
528,141663,0,3,1,2022-11-30 03:00:06.508559,2022-11-30 03:00:03.573653,Carolina
529,250514,0,4,1,2022-11-30 03:00:06.733869,2022-11-30 03:00:03.573653,Caguas
530,216605,0,5,1,2022-11-30 03:00:08.409290,2022-11-30 03:00:03.573653,Mayagüez
531,212508,0,6,1,2022-11-30 03:00:27.864634,2022-11-30 03:00:03.573653,Ponce
532,253068,0,7,1,2022-11-30 03:00:28.099095,2022-11-30 03:00:03.573653,San Juan
533,177369,623,1,1,2022-11-30 04:00:05.319103,2022-11-30 04:00:04.521963,Arecibo
534,216496,182,2,1,2022-11-30 04:00:05.595820,2022-11-30 04:00:04.521963,Bayamón
535,141663,0,3,1,2022-11-30 04:00:26.083565,2022-11-30 04:00:04.521963,Carolina
536,250514,0,4,1,2022-11-30 04:00:26.330641,2022-11-30 04:00:04.521963,Caguas
537,216605,0,5,1,2022-11-30 04:00:26.743066,2022-11-30 04:00:04.521963,Mayagüez
538,212508,0,6,1,2022-11-30 04:00:26.986511,2022-11-30 04:00:04.521963,Ponce
539,253068,0,7,1,2022-11-30 04:00:28.173795,2022-11-30 04:00:04.521963,San Juan
540,177369,623,1,1,2022-11-30 05:00:06.016048,2022-11-30 05:00:03.505178,Arecibo
541,216496,185,2,1,2022-11-30 05:00:06.500622,2022-11-30 05:00:03.505178,Bayamón
542,141663,0,3,1,2022-11-30 05:00:12.085764,2022-11-30 05:00:03.505178,Carolina
543,250514,0,4,1,2022-11-30 05:00:12.353679,2022-11-30 05:00:03.505178,Caguas
544,216605,0,5,1,2022-11-30 05:00:13.928209,2022-11-30 05:00:03.505178,Mayagüez
545,212508,0,6,1,2022-11-30 05:00:15.949583,2022-11-30 05:00:03.505178,Ponce
546,253068,0,7,1,2022-11-30 05:00:20.806402,2022-11-30 05:00:03.505178,San Juan
547,177369,325,1,1,2022-11-30 06:00:04.000345,2022-11-30 06:00:02.729031,Arecibo
548,216496,193,2,1,2022-11-30 06:00:04.457387,2022-11-30 06:00:02.729031,Bayamón
549,141663,0,3,1,2022-11-30 06:00:04.951340,2022-11-30 06:00:02.729031,Carolina
550,250514,0,4,1,2022-11-30 06:00:13.150278,2022-11-30 06:00:02.729031,Caguas
551,216605,0,5,1,2022-11-30 06:00:13.440789,2022-11-30 06:00:02.729031,Mayagüez
552,212508,0,6,1,2022-11-30 06:00:15.364886,2022-11-30 06:00:02.729031,Ponce
553,253068,0,7,1,2022-11-30 06:00:16.369395,2022-11-30 06:00:02.729031,San Juan
554,177369,325,1,1,2022-11-30 07:00:10.213575,2022-11-30 07:00:06.072834,Arecibo
555,216496,255,2,1,2022-11-30 07:00:12.469846,2022-11-30 07:00:06.072834,Bayamón
556,141663,0,3,1,2022-11-30 07:00:29.238415,2022-11-30 07:00:06.072834,Carolina
557,250514,0,4,1,2022-11-30 07:00:30.442024,2022-11-30 07:00:06.072834,Caguas
558,216605,0,5,1,2022-11-30 07:00:31.564370,2022-11-30 07:00:06.072834,Mayagüez
559,212508,0,6,1,2022-11-30 07:00:31.835651,2022-11-30 07:00:06.072834,Ponce
560,253068,0,7,1,2022-11-30 07:00:32.577074,2022-11-30 07:00:06.072834,San Juan
